# frame_id,track_id,center_x,center_y
2320,1,985.5,578.0
2330,1,1019.5,590.5
2340,1,1043.5,591.5
2350,1,1030.0,587.5
2360,1,1000.5,598.0
2370,1,994.0,628.5
2380,1,1013.0,678.5
2390,1,1030.5,729.0
2400,1,1011.5,756.0
2410,1,967.0,765.5
2420,1,917.5,765.0
