# frame_id,track_id,center_x,center_y
1460,1,989.0,569.0
1470,1,977.0,557.0
1480,1,958.0,561.0
1490,1,934.0,576.0
1500,1,913.0,602.0
1510,1,900.0,647.0
1520,1,882.0,690.0
1530,1,842.0,718.0
1540,1,792.0,746.0
1550,1,730.0,766.0
1560,1,671.0,795.0
1570,1,629.0,804.0
1580,1,611.0,768.0
1590,1,618.0,718.0
1600,1,641.0,667.0
1610,1,684.0,653.0
1620,1,744.0,649.5
1630,1,785.5,615.0
1640,1,817.0,577.0
1650,1,834.5,565.5
1660,1,850.0,564.0
1670,1,870.0,576.5
1680,1,904.5,597.0
1690,1,941.5,603.0
1700,1,973.0,598.5
1710,1,997.5,596.5
1720,1,1004.5,604.0
1730,1,1012.0,612.0
1740,1,1030.0,618.5
1750,1,1067.0,617.0
1760,1,1107.0,628.0
1770,1,1154.0,633.0
1780,1,1193.5,643.0
1790,1,1210.5,666.0
1800,1,1184.5,670.5
1810,1,1125.0,660.5
1820,1,1065.5,648.5
1830,1,1027.0,617.5
1840,1,1019.5,602.5
1850,1,1039.0,583.0
1860,1,1010.5,612.0
1870,1,1005.5,617.5
1880,1,1001.0,623.0
1890,1,996.5,628.0
1900,1,992.0,633.5
1910,1,981.0,668.0
1920,1,983.0,643.5
1930,1,977.5,642.0
1940,1,965.0,638.0
1950,1,946.5,640.5
1960,1,928.0,644.0
1970,1,919.0,651.0
1980,1,918.0,662.0
1990,1,920.0,682.5
2000,1,927.0,674.5
2010,1,935.5,665.5
2020,1,944.0,669.5
2030,1,948.5,661.5
2040,1,954.0,653.0
2050,1,985.0,655.0
2060,1,1000.0,668.0
2070,1,1008.0,692.0
2080,1,1010.0,750.0
2090,1,1004.0,829.0
2100,1,973.0,843.0
2110,1,930.0,764.0
2120,1,881.0,690.0
2130,1,866.0,648.0
2140,1,873.0,601.0
2150,1,923.0,551.0
2160,1,967.0,540.0
2170,1,1012.0,523.0
2180,1,1026.0,554.0
2190,1,1013.5,583.0
2200,1,1001.5,629.0
2210,1,992.0,677.0
2220,1,976.0,718.5
2230,1,938.5,740.0
2240,1,883.5,738.5
2250,1,846.5,749.5
2260,1,830.0,768.0
2270,1,839.0,792.0
2280,1,861.5,806.0
2290,1,889.0,807.0
2300,1,886.5,796.5
2310,1,871.0,759.0
2320,1,878.5,781.0
